"fecha","instrumento","cupon","fecha_vencimiento","plazo_residual","rend_pe_10a","rend_ust_plazo","spread_pb","ytm","precio","dur_mod","convexidad"
2018-12-26,"SB2026",8.2,2026-08-12,7.6277,5.66,2.7546,285,5.6046,118.9664,5.6566,40.8022
2018-12-27,"SB2026",8.2,2026-08-12,7.6249,5.62,2.6987,285,5.5487,119.3612,5.6588,40.8244
2018-12-28,"SB2026",8.2,2026-08-12,7.6222,5.65,2.6487,293,5.5787,119.1773,5.6536,40.7643
2018-12-31,"SB2026",8.2,2026-08-12,7.614,5.61,2.6105,292,5.5305,119.5562,5.6498,40.7162
2019-01-02,"SB2026",8.2,2026-08-12,7.6085,5.62,2.5803,296,5.5403,119.5257,5.6436,40.644
2019-01-03,"SB2026",8.2,2026-08-12,7.6057,5.62,2.4642,306,5.5242,119.6519,5.6424,40.628
2019-01-04,"SB2026",8.2,2026-08-12,7.603,5.61,2.5821,294,5.5221,119.684,5.6399,40.5986
2019-01-07,"SB2026",8.2,2026-08-12,7.5948,5.61,2.6198,291,5.5298,119.6856,5.6312,40.4973
2019-01-08,"SB2026",8.2,2026-08-12,7.5921,5.6,2.6497,287,5.5197,119.7714,5.6294,40.4756
2019-01-09,"SB2026",8.2,2026-08-12,7.5893,5.56,2.6596,282,5.4796,120.0599,5.6303,40.4824
2019-01-10,"SB2026",8.2,2026-08-12,7.5866,5.55,2.6515,281,5.4615,120.2003,5.6292,40.4683
2019-01-11,"SB2026",8.2,2026-08-12,7.5838,5.55,2.6214,284,5.4614,120.2187,5.6266,40.4371
2019-01-14,"SB2026",8.2,2026-08-12,7.5756,5.57,2.6211,286,5.4811,120.1389,5.6168,40.3247
2019-01-15,"SB2026",8.2,2026-08-12,7.5729,5.57,2.631,285,5.481,120.1574,5.6142,40.2936
2019-01-16,"SB2026",8.2,2026-08-12,7.5702,5.59,2.6409,286,5.5009,120.0411,5.6098,40.2435
2019-01-17,"SB2026",8.2,2026-08-12,7.5674,5.6,2.677,285,5.527,119.8833,5.6048,40.1877
2019-01-18,"SB2026",8.2,2026-08-12,7.5647,5.57,2.7169,278,5.4969,120.1034,5.6048,40.1849
2019-01-22,"SB2026",8.2,2026-08-12,7.5537,5.58,2.6666,284,5.5066,120.1098,5.5933,40.0512
2019-01-23,"SB2026",8.2,2026-08-12,7.551,5.61,2.6784,285,5.5284,119.9817,5.5887,39.9997
2019-01-24,"SB2026",8.2,2026-08-12,7.5483,5.64,2.6383,292,5.5583,119.7993,5.5834,39.9405
2019-01-25,"SB2026",8.2,2026-08-12,7.5455,5.6,2.6782,284,5.5182,120.0858,5.5843,39.9471
2019-01-28,"SB2026",8.2,2026-08-12,7.5373,5.6,2.6679,285,5.5179,120.1413,5.5763,39.8543
2019-01-29,"SB2026",8.2,2026-08-12,7.5346,5.6,2.6296,288,5.5096,120.2149,5.5744,39.8311
2019-01-30,"SB2026",8.2,2026-08-12,7.5318,5.62,2.6013,292,5.5213,120.1546,5.5707,39.7891
2019-01-31,"SB2026",8.2,2026-08-12,7.5291,5.48,2.5312,285,5.3812,121.1147,5.5803,39.8894
2019-02-01,"SB2026",8.2,2026-08-12,7.5264,5.5,2.6093,280,5.4093,120.9424,5.5752,39.832
2019-02-04,"SB2026",8.2,2026-08-12,7.5181,5.49,2.639,276,5.399,121.0649,5.5681,39.7487
2019-02-05,"SB2026",8.2,2026-08-12,7.5154,5.47,2.6189,276,5.3789,121.2181,5.5671,39.7365
2019-02-06,"SB2026",8.2,2026-08-12,7.5127,5.47,2.6088,277,5.3788,121.2364,5.5645,39.7056
2019-02-07,"SB2026",8.2,2026-08-12,7.5099,5.47,2.5587,282,5.3787,121.2547,5.5618,39.6747
2019-02-08,"SB2026",8.2,2026-08-12,7.5072,5.47,2.5469,284,5.3869,121.217,5.5584,39.6361
2019-02-11,"SB2026",8.2,2026-08-12,7.499,5.48,2.575,283,5.405,121.1484,5.5489,39.5265
2019-02-12,"SB2026",8.2,2026-08-12,7.4962,5.51,2.5965,283,5.4265,116.9212,5.7387,40.8599
2019-02-13,"SB2026",8.2,2026-08-12,7.4935,5.54,2.6264,283,5.4564,116.738,5.7337,40.8016
2019-02-14,"SB2026",8.2,2026-08-12,7.4908,5.54,2.5764,288,5.4564,116.7558,5.731,40.7699
2019-02-15,"SB2026",8.2,2026-08-12,7.488,5.51,2.5846,285,5.4346,116.9184,5.7301,40.7571
2019-02-19,"SB2026",8.2,2026-08-12,7.4771,5.5,2.5659,285,5.4159,117.1125,5.7209,40.6463
2019-02-20,"SB2026",8.2,2026-08-12,7.4743,5.5,2.5658,285,5.4158,117.1303,5.7183,40.6146
2019-02-21,"SB2026",8.2,2026-08-12,7.4716,5.52,2.6057,283,5.4357,117.0142,5.714,40.5654
2019-02-22,"SB2026",8.2,2026-08-12,7.4689,5.48,2.5656,283,5.3956,117.2997,5.7145,40.5688
2019-02-25,"SB2026",8.2,2026-08-12,7.4606,5.48,2.5854,281,5.3954,117.3529,5.7066,40.4738
2019-02-26,"SB2026",8.2,2026-08-12,7.4579,5.5,2.5553,286,5.4153,117.2368,5.7023,40.4247
2019-02-27,"SB2026",8.2,2026-08-12,7.4552,5.48,2.6052,279,5.3952,117.3883,5.7012,40.4105
2019-02-28,"SB2026",8.2,2026-08-12,7.4524,5.48,2.6451,275,5.3951,117.406,5.6986,40.3789
2019-03-01,"SB2026",8.2,2026-08-12,7.4497,5.49,2.6835,273,5.4135,117.3001,5.6945,40.3312
2019-03-04,"SB2026",8.2,2026-08-12,7.4415,5.47,2.6432,275,5.3932,117.4868,5.6881,40.2539
2019-03-05,"SB2026",8.2,2026-08-12,7.4387,5.46,2.6432,274,5.3832,117.5713,5.6862,40.2311
2019-03-06,"SB2026",8.2,2026-08-12,7.436,5.46,2.6045,277,5.3745,117.6461,5.6842,40.207
2019-03-07,"SB2026",8.2,2026-08-12,7.4333,5.43,2.5544,279,5.3444,117.8645,5.6839,40.2015
2019-03-08,"SB2026",8.2,2026-08-12,7.4305,5.41,2.5258,279,5.3158,118.0737,5.6835,40.1948
2019-03-11,"SB2026",8.2,2026-08-12,7.4223,5.39,2.5455,275,5.2955,118.2607,5.6771,40.1177
2019-03-12,"SB2026",8.2,2026-08-12,7.4196,5.3,2.5154,269,5.2054,118.8843,5.6815,40.1643
2019-03-13,"SB2026",8.2,2026-08-12,7.4168,5.29,2.5239,268,5.2039,118.9111,5.679,40.1339
2019-03-14,"SB2026",8.2,2026-08-12,7.4141,5.26,2.5438,263,5.1738,119.1312,5.6787,40.1284
2019-03-15,"SB2026",8.2,2026-08-12,7.4114,5.2,2.5037,261,5.1137,119.5551,5.6808,40.1489
2019-03-18,"SB2026",8.2,2026-08-12,7.4031,5.24,2.5221,264,5.1621,119.277,5.6689,40.0122
2019-03-19,"SB2026",8.2,2026-08-12,7.4004,5.25,2.5233,264,5.1633,119.2852,5.6662,39.9796
2019-03-20,"SB2026",8.2,2026-08-12,7.3977,5.26,2.4533,272,5.1733,119.2349,5.6627,39.9395
2019-03-21,"SB2026",8.2,2026-08-12,7.3949,5.16,2.4532,262,5.0732,119.9295,5.6679,39.9943
2019-03-22,"SB2026",8.2,2026-08-12,7.3922,5.19,2.3531,275,5.1031,119.743,5.6629,39.937
2019-03-25,"SB2026",8.2,2026-08-12,7.384,5.18,2.3341,275,5.0841,119.9213,5.6564,39.8588
2019-03-26,"SB2026",8.2,2026-08-12,7.3812,5.19,2.3052,278,5.0852,119.9298,5.6536,39.8263
2019-03-27,"SB2026",8.2,2026-08-12,7.3785,5.174,2.2939,278.4,5.0779,119.9963,5.6515,39.8011
2019-03-28,"SB2026",8.2,2026-08-12,7.3758,5.24,2.3025,285,5.1525,119.508,5.643,39.7055
2019-03-29,"SB2026",8.2,2026-08-12,7.373,5.24,2.3224,283,5.1524,119.5253,5.6403,39.6742
2019-04-01,"SB2026",8.2,2026-08-12,7.3648,5.21,2.4109,272,5.1309,119.7201,5.634,39.5984
2019-04-02,"SB2026",8.2,2026-08-12,7.3621,5.21,2.3921,273,5.1221,119.7966,5.6321,39.5747
2019-04-03,"SB2026",8.2,2026-08-12,7.3593,5.2,2.432,268,5.112,119.8813,5.6302,39.5519
2019-04-04,"SB2026",8.2,2026-08-12,7.3566,5.18,2.4219,267,5.0919,120.0335,5.6291,39.5377
2019-04-05,"SB2026",8.2,2026-08-12,7.3539,5.18,2.4118,268,5.0918,120.0506,5.6264,39.5065
2019-04-08,"SB2026",8.2,2026-08-12,7.3457,5.17,2.4315,265,5.0815,120.1696,5.6192,39.4213
2019-04-09,"SB2026",8.2,2026-08-12,7.3429,5.176,2.4126,266.6,5.0786,120.206,5.6168,39.3925
2019-04-10,"SB2026",8.2,2026-08-12,7.3402,5.177,2.3825,269.7,5.0795,120.2164,5.614,39.3604
2019-04-11,"SB2026",8.2,2026-08-12,7.3374,5.203,2.4124,269.3,5.1054,120.0583,5.6093,39.3071
2019-04-12,"SB2026",8.2,2026-08-12,7.3347,5.27,2.48,271,5.19,119.5066,5.6,39.2039
2019-04-15,"SB2026",8.2,2026-08-12,7.3265,5.26,2.4698,271,5.1798,119.6254,5.5928,39.1191
2019-04-16,"SB2026",8.2,2026-08-12,7.3238,5.29,2.5108,269,5.2008,119.5018,5.5885,39.0701
2019-04-17,"SB2026",8.2,2026-08-12,7.321,5.27,2.5007,268,5.1807,119.6529,5.5874,39.056
2019-04-22,"SB2026",8.2,2026-08-12,7.3073,5.26,2.5002,267,5.1702,119.8065,5.5749,38.9094
2019-04-23,"SB2026",8.2,2026-08-12,7.3046,5.22,2.4712,265,5.1212,120.1515,5.5761,38.9198
2019-04-24,"SB2026",8.2,2026-08-12,7.3018,5.26,2.4221,273,5.1521,119.9613,5.571,38.8626
2019-04-25,"SB2026",8.2,2026-08-12,7.2991,5.26,2.432,272,5.152,119.9788,5.5683,38.8317
2019-04-26,"SB2026",8.2,2026-08-12,7.2964,5.21,2.4019,270,5.1019,120.3307,5.5696,38.8429
2019-04-29,"SB2026",8.2,2026-08-12,7.2882,5.17,2.4315,263,5.0615,120.6509,5.5647,38.7837
2019-04-30,"SB2026",8.2,2026-08-12,7.2854,5.14,2.4014,263,5.0314,120.8697,5.5644,38.778
2019-05-02,"SB2026",8.2,2026-08-12,7.2799,5.18,2.4503,263,5.0803,120.5749,5.5552,38.675
2019-05-03,"SB2026",8.2,2026-08-12,7.2772,5.16,2.4402,262,5.0602,120.7261,5.5541,38.6609
2019-05-06,"SB2026",8.2,2026-08-12,7.269,5.18,2.4099,267,5.0799,120.6438,5.5446,38.5516
2019-05-07,"SB2026",8.2,2026-08-12,7.2663,5.21,2.3589,276,5.1189,120.3999,5.5389,38.4881
2019-05-08,"SB2026",8.2,2026-08-12,7.2635,5.21,2.3897,272,5.1097,120.478,5.5369,38.4649
2019-05-09,"SB2026",8.2,2026-08-12,7.2608,5.24,2.3496,279,5.1396,120.2954,5.5319,38.4091
2019-05-10,"SB2026",8.2,2026-08-12,7.258,5.2,2.3786,273,5.1086,120.5183,5.5317,38.4041
2019-05-13,"SB2026",8.2,2026-08-12,7.2498,5.23,2.29,283,5.12,120.4924,5.5228,38.3022
2019-05-14,"SB2026",8.2,2026-08-12,7.2471,5.19,2.3099,277,5.0799,120.7763,5.5232,38.3048
2019-05-15,"SB2026",8.2,2026-08-12,7.2444,5.16,2.2598,279,5.0498,120.9939,5.5229,38.299
2019-05-16,"SB2026",8.2,2026-08-12,7.2416,5.16,2.2897,276,5.0497,121.0111,5.5202,38.2683
2019-05-17,"SB2026",8.2,2026-08-12,7.2389,5.15,2.2796,276,5.0396,121.0952,5.5184,38.2459
2019-05-20,"SB2026",8.2,2026-08-12,7.2307,5.13,2.3085,272,5.0285,121.2188,5.5112,38.1629
2019-05-21,"SB2026",8.2,2026-08-12,7.2279,5.1147,2.3376,268.47,5.0223,121.2764,5.509,38.1372
2019-05-22,"SB2026",8.2,2026-08-12,7.2252,5.126,2.2883,273.6,5.0243,121.2798,5.5062,38.1049
2019-05-23,"SB2026",8.2,2026-08-12,7.2225,5.1109,2.2082,280.09,5.0091,121.3978,5.5047,38.0868
2019-05-24,"SB2026",8.2,2026-08-12,7.2197,5.0727,2.2273,275.27,4.98,121.6084,5.5043,38.0801
2019-05-28,"SB2026",8.2,2026-08-12,7.2088,5.0177,2.167,275.77,4.9247,122.0447,5.4979,38.003
2019-05-29,"SB2026",8.2,2026-08-12,7.206,5.0094,2.1662,275.94,4.9256,122.0548,5.4952,37.9716
2019-05-30,"SB2026",8.2,2026-08-12,7.2033,5.0436,2.1268,282.36,4.9504,121.905,5.4906,37.9205
2019-05-31,"SB2026",8.2,2026-08-12,7.2005,5.053,2.0374,291.3,4.9504,121.9214,5.4879,37.8899
2019-06-03,"SB2026",8.2,2026-08-12,7.1923,5.0715,1.9577,300.15,4.9592,121.9114,5.4792,37.7908
2019-06-04,"SB2026",8.2,2026-08-12,7.1896,5.0259,2.017,290.59,4.9229,122.1707,5.4794,37.79
2019-06-05,"SB2026",8.2,2026-08-12,7.1869,5.0599,2.0075,293.99,4.9474,122.023,5.4748,37.7393
2019-06-06,"SB2026",8.2,2026-08-12,7.1841,5.0064,2.0168,288.64,4.9032,122.3351,5.4755,37.7451
2019-06-07,"SB2026",8.2,2026-08-12,7.1814,4.9539,1.9773,286.39,4.8412,122.7673,5.4777,37.7653
2019-06-10,"SB2026",8.2,2026-08-12,7.1732,5.0136,2.0369,286.36,4.9005,122.4176,5.4651,37.625
2019-06-11,"SB2026",8.2,2026-08-12,7.1704,4.944,2.0368,279.4,4.8308,122.9011,5.4678,37.6515
2019-06-12,"SB2026",8.2,2026-08-12,7.1677,4.8562,2.0073,272.62,4.7335,123.5733,5.4727,37.7006
2019-06-13,"SB2026",8.2,2026-08-12,7.165,4.8243,1.9677,272.43,4.692,123.8699,5.4732,37.7039
2019-06-14,"SB2026",8.2,2026-08-12,7.1622,4.7111,1.967,262.11,4.5881,124.5921,5.4786,37.7582
2019-06-17,"SB2026",8.2,2026-08-12,7.154,4.7591,1.9667,266.91,4.6358,124.3142,5.4669,37.6275
2019-06-18,"SB2026",8.2,2026-08-12,7.1513,4.717,1.9366,265.7,4.5936,124.617,5.4674,37.6313
2019-06-19,"SB2026",8.2,2026-08-12,7.1485,4.7315,1.8969,270.15,4.5984,124.5993,5.4644,37.5968
2019-06-20,"SB2026",8.2,2026-08-12,7.1458,4.5651,1.8768,255.51,4.4319,125.7548,5.4746,37.7019
2019-06-21,"SB2026",8.2,2026-08-12,7.1431,4.6098,1.9367,253.98,4.4765,125.4636,5.4685,37.635
2019-06-24,"SB2026",8.2,2026-08-12,7.1348,4.6191,1.8863,259.91,4.4854,125.4481,5.4597,37.536
2019-06-25,"SB2026",8.2,2026-08-12,7.1321,4.6305,1.8662,263.05,4.4967,125.3862,5.4562,37.4963
2019-06-26,"SB2026",8.2,2026-08-12,7.1294,4.7199,1.9256,266.99,4.5955,124.7278,5.4459,37.3856
2019-06-27,"SB2026",8.2,2026-08-12,7.1266,4.768,1.8855,275.8,4.6435,124.4181,5.4395,37.3163
2019-06-28,"SB2026",8.2,2026-08-12,7.1239,4.757,1.8754,275.7,4.6324,124.5089,5.4377,37.2949
2019-07-01,"SB2026",8.2,2026-08-12,7.1157,4.6586,1.905,262.86,4.5336,125.2259,5.4373,37.2835
2019-07-02,"SB2026",8.2,2026-08-12,7.1129,4.6212,1.8549,264.12,4.4961,125.497,5.4375,37.2834
2019-07-03,"SB2026",8.2,2026-08-12,7.1102,4.548,1.8348,258.8,4.4228,126.0137,5.4405,37.3122
2019-07-05,"SB2026",8.2,2026-08-12,7.1047,4.5464,1.9338,250.64,4.4402,125.9243,5.4338,37.2372
2019-07-08,"SB2026",8.2,2026-08-12,7.0965,4.5267,1.9435,247.67,4.4202,126.1065,5.4273,37.1621
2019-07-09,"SB2026",8.2,2026-08-12,7.0938,4.5409,1.9634,247.09,4.4343,126.0252,5.4235,37.1204
2019-07-10,"SB2026",8.2,2026-08-12,7.091,4.5391,1.9342,246.91,4.4033,126.2523,5.4232,37.1149
2019-07-11,"SB2026",8.2,2026-08-12,7.0883,4.5631,1.9941,243.31,4.4272,126.1041,5.4187,37.0654
2019-07-12,"SB2026",8.2,2026-08-12,7.0856,4.5381,1.984,241.81,4.4021,126.291,5.418,37.0552
2019-07-15,"SB2026",8.2,2026-08-12,7.0773,4.459,1.9634,236.9,4.3324,126.814,5.4153,37.0202
2019-07-16,"SB2026",8.2,2026-08-12,7.0746,4.4361,2.0032,230.61,4.3093,126.987,5.4144,37.0083
2019-07-17,"SB2026",8.2,2026-08-12,7.0719,4.3717,1.9429,231.17,4.2546,127.3789,5.4159,37.0218
2019-07-18,"SB2026",8.2,2026-08-12,7.0691,4.2933,1.8935,225.33,4.1468,128.1398,5.4215,37.0777
2019-07-19,"SB2026",8.2,2026-08-12,7.0664,4.2351,1.9131,218.51,4.0982,128.492,5.4226,37.0862
2019-07-22,"SB2026",8.2,2026-08-12,7.0582,4.2479,1.9225,219.79,4.1204,128.3803,5.4128,36.9773
2019-07-23,"SB2026",8.2,2026-08-12,7.0554,4.2804,1.9426,220.04,4.143,128.238,5.4084,36.9289
2019-07-24,"SB2026",8.2,2026-08-12,7.0527,4.3298,1.9321,227.98,4.2119,127.7757,5.4004,36.8437
2019-07-25,"SB2026",8.2,2026-08-12,7.05,4.28,1.9522,220,4.1522,128.2032,5.4023,36.861
2019-07-26,"SB2026",8.2,2026-08-12,7.0472,4.2772,1.952,219.72,4.1492,128.2378,5.3999,36.833
2019-07-31,"SB2026",8.2,2026-08-12,7.0335,4.412,1.9211,239.2,4.3131,127.1837,5.3739,36.5519
2019-08-01,"SB2026",8.2,2026-08-12,7.0308,4.4122,1.7713,251.22,4.2835,127.4008,5.3735,36.5452
2019-08-02,"SB2026",8.2,2026-08-12,7.0281,4.4359,1.751,257.59,4.3269,127.1191,5.3675,36.4807
2019-08-05,"SB2026",8.2,2026-08-12,7.0198,4.4829,1.6308,273.29,4.3637,126.9136,5.3566,36.3616
2019-08-06,"SB2026",8.2,2026-08-12,7.0171,4.3771,1.6206,264.71,4.2677,127.5828,5.3613,36.4073
2019-08-07,"SB2026",8.2,2026-08-12,7.0144,4.3376,1.6005,262.76,4.2281,127.8687,5.3616,36.4084
2019-08-08,"SB2026",8.2,2026-08-12,7.0116,4.319,1.6204,259.9,4.2194,127.9433,5.3596,36.3853
2019-08-09,"SB2026",8.2,2026-08-12,7.0089,4.2042,1.6503,246.42,4.1145,128.6797,5.365,36.4379
2019-08-12,"SB2026",8.2,2026-08-12,7.0007,4.1177,1.56,246.77,4.0277,125.2227,5.5392,37.6083
2019-08-13,"SB2026",8.2,2026-08-12,6.9979,4.1136,1.6199,243.36,4.0535,125.0574,5.5347,37.558
2019-08-14,"SB2026",8.2,2026-08-12,6.9952,4.1078,1.5499,251.78,4.0677,124.9733,5.5311,37.5164
2019-08-15,"SB2026",8.2,2026-08-12,6.9925,4.1433,1.4698,262.33,4.0931,124.8116,5.5266,37.4665
2019-08-16,"SB2026",8.2,2026-08-12,6.9897,4.0993,1.4896,254.93,4.0389,125.1997,5.5277,37.4758
2019-08-19,"SB2026",8.2,2026-08-12,6.9815,4.175,1.5394,257.5,4.1144,124.7208,5.5144,37.3269
2019-08-20,"SB2026",8.2,2026-08-12,6.9788,4.172,1.4893,262.2,4.1113,124.756,5.5119,37.2983
2019-08-21,"SB2026",8.2,2026-08-12,6.976,4.173,1.5392,258.3,4.1222,124.695,5.5085,37.2594
2019-08-22,"SB2026",8.2,2026-08-12,6.9733,4.173,1.5592,255.3,4.1122,124.7773,5.5065,37.2359
2019-08-23,"SB2026",8.2,2026-08-12,6.9706,4.163,1.4591,264.3,4.1021,124.8605,5.5045,37.2125
2019-08-26,"SB2026",8.2,2026-08-12,6.9624,4.199,1.4889,265.9,4.1479,124.5886,5.4933,37.0862
2019-08-27,"SB2026",8.2,2026-08-12,6.9596,4.196,1.4392,270.6,4.1452,124.6209,5.4908,37.0574
2019-08-28,"SB2026",8.2,2026-08-12,6.9569,4.1781,1.4189,270.81,4.127,124.7592,5.4894,37.0401
2019-09-03,"SB2026",8.2,2026-08-12,6.9405,4.1641,1.4179,269.41,4.112,124.9456,5.4743,36.8668
2019-09-04,"SB2026",8.2,2026-08-12,6.9377,4.0927,1.3975,262.27,4.0202,125.5892,5.478,36.9035
2019-09-05,"SB2026",8.2,2026-08-12,6.935,4.0808,1.5074,251.08,4.0182,125.6167,5.4754,36.8743
2019-09-06,"SB2026",8.2,2026-08-12,6.9322,4.0455,1.4973,249.55,3.9928,125.8052,5.4745,36.8622
2019-09-09,"SB2026",8.2,2026-08-12,6.924,4.064,1.567,243.4,4.001,125.7899,5.4659,36.7642
2019-09-10,"SB2026",8.2,2026-08-12,6.9213,4.0758,1.6569,235.58,4.0127,125.7232,5.4624,36.725
2019-09-11,"SB2026",8.2,2026-08-12,6.9185,4.0462,1.6767,229.62,3.9729,126.0098,5.4624,36.7234
2019-09-12,"SB2026",8.2,2026-08-12,6.9158,4.0534,1.7171,226.34,3.9805,125.9717,5.4592,36.6873
2019-09-13,"SB2026",8.2,2026-08-12,6.9131,4.0914,1.8265,219.14,4.0179,125.7281,5.454,36.6293
2019-09-16,"SB2026",8.2,2026-08-12,6.9049,4.1539,1.7662,231.39,4.0801,125.3442,5.4417,36.4923
2019-09-17,"SB2026",8.2,2026-08-12,6.9021,4.1607,1.7456,235.07,4.0963,125.2477,5.4379,36.45
2019-09-18,"SB2026",8.2,2026-08-12,6.8994,4.1786,1.756,237.86,4.1346,125.0013,5.4325,36.3917
2019-09-19,"SB2026",8.2,2026-08-12,6.8966,4.215,1.7264,242.5,4.1514,124.9013,5.4287,36.349
2019-09-20,"SB2026",8.2,2026-08-12,6.8939,4.2102,1.6763,247.02,4.1465,124.9485,5.4264,36.3221
2019-09-23,"SB2026",8.2,2026-08-12,6.8857,4.1889,1.6466,246.89,4.1155,125.2009,5.4204,36.2534
2019-09-24,"SB2026",8.2,2026-08-12,6.883,4.1725,1.5765,253.25,4.109,125.2589,5.4182,36.2277
2019-09-25,"SB2026",8.2,2026-08-12,6.8802,4.2104,1.6564,248.04,4.1368,125.0843,5.4136,36.1772
2019-09-26,"SB2026",8.2,2026-08-12,6.8775,4.25,1.6463,255,4.1963,124.6962,5.4068,36.1039
2019-09-27,"SB2026",8.2,2026-08-12,6.8747,4.2955,1.6162,260.55,4.2217,124.5392,5.4024,36.0552
2019-09-30,"SB2026",8.2,2026-08-12,6.8665,4.2467,1.6153,256.67,4.182,124.8492,5.3971,35.993
2019-10-01,"SB2026",8.2,2026-08-12,6.8638,4.1848,1.5846,253.48,4.1194,125.2864,5.3987,36.0079
2019-10-02,"SB2026",8.2,2026-08-12,6.8611,4.2168,1.5231,261.68,4.1399,125.1619,5.3946,35.9629
2019-10-03,"SB2026",8.2,2026-08-12,6.8583,4.1607,1.4422,262.07,4.0629,125.6966,5.3972,35.988
2019-10-04,"SB2026",8.2,2026-08-12,6.8556,4.1236,1.4235,260.36,4.0271,125.9536,5.397,35.9834
2019-10-07,"SB2026",8.2,2026-08-12,6.8474,4.0653,1.4631,250.53,3.9684,126.3939,5.393,35.9347
2019-10-09,"SB2026",8.2,2026-08-12,6.8419,4.022,1.4921,243.2,3.9241,126.7236,5.3906,35.906
2019-10-10,"SB2026",8.2,2026-08-12,6.8392,3.9285,1.5628,225.85,3.8213,127.4417,5.395,35.9495
2019-10-11,"SB2026",8.2,2026-08-12,6.8364,4.0036,1.6726,224.36,3.9162,126.8042,5.3858,35.8511
2019-10-15,"SB2026",8.2,2026-08-12,6.8255,4.0367,1.6721,226.67,3.9388,126.704,5.3735,35.7141
2019-10-16,"SB2026",8.2,2026-08-12,6.8227,3.9359,1.6429,218.59,3.8288,127.4692,5.3783,35.7625
2019-10-17,"SB2026",8.2,2026-08-12,6.82,3.9246,1.6519,216.46,3.8165,127.5668,5.3765,35.7411
2019-10-18,"SB2026",8.2,2026-08-12,6.8172,3.9505,1.6509,219.05,3.8414,127.4097,5.3721,35.6931
2019-10-21,"SB2026",8.2,2026-08-12,6.809,4.0133,1.6914,221.33,3.9047,127.0174,5.3597,35.5576
2019-10-22,"SB2026",8.2,2026-08-12,6.8063,4.0579,1.6723,227.79,3.9502,126.722,5.3539,35.4953
2019-10-23,"SB2026",8.2,2026-08-12,6.8036,4.0929,1.6612,232.29,3.9841,126.5059,5.3489,35.4412
2019-10-24,"SB2026",8.2,2026-08-12,6.8008,4.0996,1.661,232.96,3.9906,126.4751,5.3458,35.4065
2019-10-25,"SB2026",8.2,2026-08-12,6.7981,4.1385,1.7009,233.85,4.0394,126.1596,5.3398,35.3419
2019-10-28,"SB2026",8.2,2026-08-12,6.7899,4.1865,1.7405,233.65,4.077,125.9482,5.3292,35.2255
2019-10-29,"SB2026",8.2,2026-08-12,6.7871,4.1932,1.7315,235.32,4.0847,125.9109,5.326,35.1902
2019-10-30,"SB2026",8.2,2026-08-12,6.7844,4.2505,1.6814,247.05,4.1519,125.4754,5.3187,35.1129
2019-11-04,"SB2026",8.2,2026-08-12,6.7707,4.1575,1.6797,236.75,4.0472,126.2457,5.3124,35.0374
2019-11-05,"SB2026",8.2,2026-08-12,6.768,4.1942,1.7572,233.42,4.0914,125.9633,5.3067,34.9765
2019-11-06,"SB2026",8.2,2026-08-12,6.7652,4.2193,1.7183,240.93,4.1276,125.7362,5.3016,34.9214
2019-11-07,"SB2026",8.2,2026-08-12,6.7625,4.2653,1.8281,234.53,4.1734,125.4451,5.2958,34.8595
2019-11-08,"SB2026",8.2,2026-08-12,6.7598,4.1937,1.8456,225.37,4.0993,125.9529,5.2981,34.8817
2019-11-12,"SB2026",8.2,2026-08-12,6.7488,4.2601,1.8262,234.01,4.1663,125.5634,5.2828,34.7161
2019-11-13,"SB2026",8.2,2026-08-12,6.7461,4.3977,1.7773,251.77,4.295,124.7277,5.2714,34.5967
2019-11-14,"SB2026",8.2,2026-08-12,6.7433,4.3578,1.7172,253.78,4.255,125.0057,5.2714,34.595
2019-11-15,"SB2026",8.2,2026-08-12,6.7406,4.2562,1.737,241.62,4.1532,125.6925,5.2757,34.6363
2019-11-18,"SB2026",8.2,2026-08-12,6.7324,4.2696,1.7166,245.96,4.1762,125.5828,5.2661,34.5315
2019-11-19,"SB2026",8.2,2026-08-12,6.7296,4.2219,1.6992,243.19,4.1311,125.8958,5.2665,34.5333
2019-11-20,"SB2026",8.2,2026-08-12,6.7269,4.2307,1.6491,250.07,4.1498,125.7861,5.2625,34.4908
2019-11-21,"SB2026",8.2,2026-08-12,6.7242,4.2183,1.6976,244.83,4.1459,125.826,5.2601,34.464
2019-11-22,"SB2026",8.2,2026-08-12,6.7214,4.233,1.6975,246.3,4.1605,125.7437,5.2564,34.4243
2019-11-25,"SB2026",8.2,2026-08-12,6.7132,4.2008,1.6971,244.08,4.1379,125.9354,5.2499,34.3515
2019-11-26,"SB2026",8.2,2026-08-12,6.7105,4.1846,1.6655,244.46,4.1101,126.1332,5.2491,34.3412
2019-11-27,"SB2026",8.2,2026-08-12,6.7077,4.239,1.6983,246.9,4.1673,125.7695,5.2425,34.2722
2019-11-29,"SB2026",8.2,2026-08-12,6.7023,4.2664,1.7136,248.64,4.2,125.5826,5.235,34.1909
2019-12-02,"SB2026",8.2,2026-08-12,6.694,4.2678,1.7516,243.78,4.1894,125.695,5.2276,34.11
2019-12-03,"SB2026",8.2,2026-08-12,6.6913,4.2349,1.633,251.49,4.1479,125.9823,5.2278,34.1092
2019-12-04,"SB2026",8.2,2026-08-12,6.6886,4.2119,1.6929,244.19,4.1348,126.0831,5.226,34.0889
2019-12-05,"SB2026",8.2,2026-08-12,6.6858,4.2549,1.7127,245.49,4.1676,125.8811,5.2211,34.037
